go_id	Evidence	gene_id
GO:0005634	ISO	LOC107388076
GO:0046872	ISO	LOC107388076
GO:0003677	ISO	LOC107388076
GO:0005634	ISO	LOC107388076
GO:0003700	ISO	LOC107388076
GO:0003677	ISO	LOC107388076
GO:0000978	ISO	LOC107388076
GO:0001227	ISO	LOC107388076
GO:0000122	ISO	LOC107388076
GO:0006355	ISO	foxc1
GO:0003700	ISO	foxc1
GO:0043565	ISO	foxc1
GO:0045944	ISO	foxc1
GO:0045944	ISO	foxc1
GO:0044212	ISO	foxc1
GO:0005634	ISO	foxc1
GO:0005634	ISO	foxc1
GO:0005634	ISO	foxc1
GO:0005654	ISO	foxc1
GO:0005829	ISO	foxc1
GO:0003677	ISO	foxc1
GO:0003677	ISO	foxc1
GO:0003700	ISO	foxc1
GO:0003700	ISO	foxc1
GO:0005515	ISO	foxc1
GO:0007275	ISO	foxc1
GO:0001822	ISO	foxc1
GO:0003713	ISO	foxc1
GO:0045893	ISO	foxc1
GO:0045893	ISO	foxc1
GO:0043565	ISO	foxc1
GO:0005634	ISO	foxc1
GO:0000981	ISO	foxc1
GO:0009653	ISO	foxc1
GO:0030154	ISO	foxc1
GO:0006357	ISO	foxc1
GO:0000122	ISO	foxc1
GO:0000981	ISO	foxc1
GO:0000981	ISO	foxc1
GO:0000790	ISO	foxc1
GO:0045944	ISO	foxc1
GO:0016477	ISO	foxc1
GO:0016477	ISO	foxc1
GO:0001228	ISO	foxc1
GO:0001525	ISO	foxc1
GO:0006355	ISO	foxc1
GO:0008134	ISO	foxc1
GO:0044212	ISO	foxc1
GO:0016525	ISO	foxc1
GO:0010718	ISO	foxc1
GO:0000977	ISO	foxc1
GO:0070098	ISO	foxc1
GO:0045930	ISO	foxc1
GO:0008301	ISO	foxc1
GO:0001958	ISO	foxc1
GO:0008283	ISO	foxc1
GO:0008283	ISO	foxc1
GO:0042475	ISO	foxc1
GO:1990841	ISO	foxc1
GO:0001223	ISO	foxc1
GO:0071364	ISO	foxc1
GO:0043388	ISO	foxc1
GO:0045618	ISO	foxc1
GO:0001657	ISO	foxc1
GO:0005720	ISO	foxc1
GO:1904798	ISO	foxc1
GO:0038084	ISO	foxc1
GO:0021549	ISO	foxc1
GO:1990869	ISO	foxc1
GO:0000981	ISO	foxc1
GO:0001223	ISO	foxc1
GO:0003713	ISO	foxc1
GO:0008134	ISO	foxc1
GO:0044212	ISO	foxc1
GO:1990841	ISO	foxc1
GO:0000122	ISO	foxc1
GO:0001501	ISO	foxc1
GO:0001503	ISO	foxc1
GO:0001541	ISO	foxc1
GO:0001568	ISO	foxc1
GO:0001654	ISO	foxc1
GO:0001654	ISO	foxc1
GO:0001657	ISO	foxc1
GO:0001701	ISO	foxc1
GO:0001756	ISO	foxc1
GO:0001822	ISO	foxc1
GO:0001945	ISO	foxc1
GO:0001958	ISO	foxc1
GO:0001974	ISO	foxc1
GO:0003007	ISO	foxc1
GO:0007219	ISO	foxc1
GO:0007420	ISO	foxc1
GO:0007507	ISO	foxc1
GO:0007507	ISO	foxc1
GO:0008354	ISO	foxc1
GO:0010628	ISO	foxc1
GO:0014031	ISO	foxc1
GO:0014031	ISO	foxc1
GO:0014032	ISO	foxc1
GO:0016525	ISO	foxc1
GO:0021549	ISO	foxc1
GO:0030199	ISO	foxc1
GO:0030203	ISO	foxc1
GO:0032808	ISO	foxc1
GO:0035050	ISO	foxc1
GO:0036438	ISO	foxc1
GO:0036438	ISO	foxc1
GO:0038084	ISO	foxc1
GO:0043010	ISO	foxc1
GO:0045944	ISO	foxc1
GO:0046620	ISO	foxc1
GO:0048010	ISO	foxc1
GO:0048341	ISO	foxc1
GO:0048762	ISO	foxc1
GO:0048844	ISO	foxc1
GO:0055010	ISO	foxc1
GO:0060038	ISO	foxc1
GO:0070098	ISO	foxc1
GO:0072010	ISO	foxc1
GO:0072010	ISO	foxc1
GO:0097746	ISO	foxc1
GO:1901491	ISO	foxc1
GO:1901491	ISO	foxc1
GO:1901534	ISO	foxc1
GO:1901534	ISO	foxc1
GO:1902038	ISO	foxc1
GO:1902038	ISO	foxc1
GO:1902257	ISO	foxc1
GO:1904798	ISO	foxc1
GO:1990869	ISO	foxc1
GO:0016020	ISO	LOC107396390
GO:0008375	ISO	LOC107396390
GO:0030158	ISO	LOC107396390
GO:0006024	ISO	LOC107396390
GO:0016021	ISO	LOC107396390
GO:0046872	ISO	LOC107396390
GO:0016740	ISO	LOC107396390
GO:0016757	ISO	LOC107396390
GO:0005794	ISO	LOC107396390
GO:0005615	ISO	LOC107396390
GO:0005576	ISO	LOC107396390
GO:0000139	ISO	LOC107396390
GO:0000139	ISO	LOC107396390
GO:0048706	ISO	LOC107396390
GO:0000139	ISO	LOC107396390
GO:0015012	ISO	LOC107396390
GO:0015012	ISO	LOC107396390
GO:0030206	ISO	LOC107396390
GO:0006024	ISO	LOC107396390
GO:0030203	ISO	LOC107396390
GO:0050650	ISO	LOC107396390
GO:0050650	ISO	LOC107396390
GO:0015012	ISO	LOC107396390
GO:0043931	ISO	LOC107396390
GO:0030166	ISO	LOC107396390
GO:0000137	ISO	LOC107396390
GO:0030158	ISO	LOC107396390
GO:0030158	ISO	LOC107396390
GO:0030158	ISO	LOC107396390
GO:0005886	ISO	pcdh8
GO:0016020	ISO	pcdh8
GO:0005509	ISO	pcdh8
GO:0007156	ISO	pcdh8
GO:0007155	ISO	pcdh8
GO:0016021	ISO	pcdh8
GO:0042995	ISO	pcdh8
GO:0030054	ISO	pcdh8
GO:0045202	ISO	pcdh8
GO:0045211	ISO	pcdh8
GO:0030425	ISO	pcdh8
GO:0005887	ISO	pcdh8
GO:0007155	ISO	pcdh8
GO:0005886	ISO	pcdh8
GO:0005887	ISO	pcdh8
GO:0007267	ISO	pcdh8
GO:0042734	ISO	pcdh8
GO:0001756	ISO	pcdh8
GO:0007268	ISO	pcdh8
GO:0016331	ISO	pcdh8
GO:0099179	ISO	pcdh8
GO:0098978	ISO	pcdh8
GO:0099055	ISO	pcdh8
GO:0003735	ISO	rps14
GO:0006412	ISO	rps14
GO:0005840	ISO	rps14
GO:0003723	ISO	rps14
GO:0003723	ISO	rps14
GO:0016020	ISO	rps14
GO:0006412	ISO	rps14
GO:0006412	ISO	rps14
GO:0005925	ISO	rps14
GO:0005515	ISO	rps14
GO:0005730	ISO	rps14
GO:0003735	ISO	rps14
GO:0000028	ISO	rps14
GO:0000462	ISO	rps14
GO:0000028	ISO	rps14
GO:0000028	ISO	rps14
GO:0022627	ISO	rps14
GO:0022627	ISO	rps14
GO:0000122	ISO	rps14
GO:0030218	ISO	rps14
GO:0005654	ISO	rps14
GO:0005829	ISO	rps14
GO:0070062	ISO	rps14
GO:0019083	ISO	rps14
GO:0006413	ISO	rps14
GO:0006364	ISO	rps14
GO:0048027	ISO	rps14
GO:0030490	ISO	rps14
GO:0000184	ISO	rps14
GO:0006412	ISO	rps14
GO:0006417	ISO	rps14
GO:0048027	ISO	rps14
GO:0006614	ISO	rps14
GO:0014069	ISO	rps14
GO:0014069	ISO	rps14
GO:0045182	ISO	rps14
GO:0070181	ISO	rps14
GO:0005515	ISO	LOC107386915
GO:0007165	ISO	LOC107386915
GO:0008289	ISO	LOC107386915
GO:0005737	ISO	LOC107386915
GO:0016020	ISO	LOC107386915
GO:0005739	ISO	LOC107386915
GO:0043547	ISO	LOC107386915
GO:0005515	ISO	LOC107386915
GO:0005096	ISO	LOC107386915
GO:0031966	ISO	LOC107386915
GO:0005829	ISO	LOC107386915
GO:0051056	ISO	LOC107386915
GO:0005811	ISO	LOC107386915
GO:0043542	ISO	LOC107386915
GO:0043542	ISO	LOC107386915
GO:0090051	ISO	LOC107386915
GO:0090051	ISO	LOC107386915
GO:0097498	ISO	LOC107386915
GO:0097498	ISO	LOC107386915
GO:0030246	ISO	LOC107397367
GO:0005515	ISO	LOC107397367
GO:0016936	ISO	LOC107397367
GO:0016936	ISO	LOC107397367
GO:0005515	ISO	LOC107382445
GO:0005509	ISO	LOC107382445
GO:0005615	ISO	LOC107382445
GO:0005576	ISO	LOC107382445
GO:0007275	ISO	LOC107382445
GO:0030154	ISO	LOC107382445
GO:0005509	ISO	LOC107382445
GO:0005615	ISO	LOC107382445
GO:0007399	ISO	LOC107382445
GO:0007411	ISO	LOC107382445
GO:0008201	ISO	LOC107382445
GO:0007411	ISO	LOC107382445
GO:0050919	ISO	LOC107382445
GO:0048495	ISO	LOC107382445
GO:0048495	ISO	LOC107382445
GO:0048495	ISO	LOC107382445
GO:0007097	ISO	LOC107382445
GO:0007409	ISO	LOC107382445
GO:0007411	ISO	LOC107382445
GO:0008045	ISO	LOC107382445
GO:0021772	ISO	LOC107382445
GO:0022028	ISO	LOC107382445
GO:0022029	ISO	LOC107382445
GO:0031290	ISO	LOC107382445
GO:0033563	ISO	LOC107382445
GO:0048812	ISO	LOC107382445
GO:0048846	ISO	LOC107382445
GO:0048853	ISO	LOC107382445
GO:0050919	ISO	LOC107382445
GO:0050919	ISO	LOC107382445
GO:0051964	ISO	LOC107382445
GO:0005615	ISO	LOC107382445
GO:0006355	ISO	LOC107393192
GO:0005634	ISO	LOC107393192
GO:0005515	ISO	LOC107393192
GO:0005634	ISO	LOC107393192
GO:0005634	ISO	LOC107393192
GO:0005654	ISO	LOC107393192
GO:0016055	ISO	LOC107393192
GO:0005634	ISO	LOC107393192
GO:0005515	ISO	LOC107393192
GO:0003714	ISO	LOC107393192
GO:0070491	ISO	LOC107393192
GO:0090090	ISO	LOC107393192
GO:0005667	ISO	LOC107393192
GO:0005654	ISO	LOC107393192
GO:0003674	ISO	LOC107393192
GO:0008150	ISO	LOC107393192
GO:1904837	ISO	LOC107393192
GO:1990907	ISO	LOC107393192
GO:0000981	ISO	LOC107393192
GO:0003682	ISO	LOC107393192
GO:0003714	ISO	LOC107393192
GO:0070491	ISO	LOC107393192
GO:0000122	ISO	LOC107393192
GO:0045892	ISO	LOC107393192
GO:1990830	ISO	LOC107393192
GO:0007339	ISO	LOC107381092
GO:0035804	ISO	LOC107381092
GO:0035803	ISO	LOC107381092
GO:0016020	ISO	LOC107381092
GO:0016021	ISO	LOC107381092
GO:0030246	ISO	LOC107381092
GO:0005615	ISO	LOC107381092
GO:0005886	ISO	LOC107381092
GO:0005886	ISO	LOC107381092
GO:0005515	ISO	LOC107381092
GO:0005576	ISO	LOC107381092
GO:0048015	ISO	LOC107381092
GO:0045893	ISO	LOC107381092
GO:0005576	ISO	LOC107381092
GO:0042802	ISO	LOC107381092
GO:0031012	ISO	LOC107381092
GO:0062023	ISO	LOC107381092
GO:0048599	ISO	LOC107381092
GO:0007338	ISO	LOC107381092
GO:0007339	ISO	LOC107381092
GO:0007339	ISO	LOC107381092
GO:0007339	ISO	LOC107381092
GO:2000344	ISO	LOC107381092
GO:2000344	ISO	LOC107381092
GO:0042102	ISO	LOC107381092
GO:0050729	ISO	LOC107381092
GO:0062023	ISO	LOC107381092
GO:0032753	ISO	LOC107381092
GO:0045892	ISO	LOC107381092
GO:0005201	ISO	LOC107381092
GO:0007339	ISO	LOC107381092
GO:2000368	ISO	LOC107381092
GO:2000368	ISO	LOC107381092
GO:0032729	ISO	LOC107381092
GO:0002455	ISO	LOC107381092
GO:0032190	ISO	LOC107381092
GO:0032190	ISO	LOC107381092
GO:0048018	ISO	LOC107381092
GO:0001809	ISO	LOC107381092
GO:0001825	ISO	LOC107381092
GO:0002687	ISO	LOC107381092
GO:0002922	ISO	LOC107381092
GO:0007339	ISO	LOC107381092
GO:0010513	ISO	LOC107381092
GO:0035803	ISO	LOC107381092
GO:0035803	ISO	LOC107381092
GO:2000360	ISO	LOC107381092
GO:2000386	ISO	LOC107381092
GO:2000388	ISO	LOC107381092
GO:0035805	ISO	LOC107381092
GO:0005515	ISO	LOC107394416
GO:0007165	ISO	LOC107394416
GO:0005615	ISO	LOC107394416
GO:0005515	ISO	LOC107394416
GO:0005576	ISO	LOC107394416
GO:0006915	ISO	LOC107394416
GO:0005886	ISO	LOC107394416
GO:0033209	ISO	LOC107394416
GO:0007165	ISO	LOC107394416
GO:0038023	ISO	LOC107394416
GO:0005125	ISO	LOC107394416
GO:0001501	ISO	LOC107394416
GO:0007584	ISO	LOC107394416
GO:0010035	ISO	LOC107394416
GO:0030198	ISO	LOC107394416
GO:0032026	ISO	LOC107394416
GO:0042489	ISO	LOC107394416
GO:0042493	ISO	LOC107394416
GO:0043627	ISO	LOC107394416
GO:0045779	ISO	LOC107394416
GO:0046685	ISO	LOC107394416
GO:0005576	ISO	LOC107394416
GO:0005615	ISO	LOC107394416
GO:0031012	ISO	LOC107394416
GO:0005515	ISO	gnb3
GO:0007165	ISO	gnb3
GO:0005623	ISO	gnb3
GO:0045598	ISO	gnb3
GO:0005515	ISO	gnb3
GO:0005886	ISO	gnb3
GO:0005829	ISO	gnb3
GO:0070062	ISO	gnb3
GO:0006457	ISO	gnb3
GO:0030507	ISO	gnb3
GO:0030425	ISO	gnb3
GO:0043005	ISO	gnb3
GO:0044297	ISO	gnb3
GO:0007186	ISO	gnb3
GO:0003924	ISO	gnb3
GO:0051020	ISO	gnb3
GO:0008217	ISO	gnb3
GO:0090181	ISO	gnb3
GO:0010468	ISO	gnb3
GO:0006884	ISO	gnb3
GO:0010906	ISO	gnb3
GO:0032350	ISO	gnb3
GO:0090207	ISO	gnb3
GO:1903725	ISO	gnb3
GO:0008270	ISO	mib2
GO:0046872	ISO	mib2
GO:0005515	ISO	mib2
GO:0004842	ISO	mib2
GO:0016567	ISO	mib2
GO:0005737	ISO	mib2
GO:0016740	ISO	mib2
GO:0005768	ISO	mib2
GO:0003779	ISO	mib2
GO:0005515	ISO	mib2
GO:0007219	ISO	mib2
GO:0005737	ISO	mib2
GO:0016567	ISO	mib2
GO:0005829	ISO	mib2
GO:0000209	ISO	mib2
GO:0043123	ISO	mib2
GO:0004842	ISO	mib2
GO:0061630	ISO	mib2
GO:0000151	ISO	mib2
GO:0005769	ISO	mib2
GO:0016020	ISO	ccdc51
GO:0016021	ISO	ccdc51
GO:0005743	ISO	ccdc51
GO:0005739	ISO	ccdc51
GO:0005267	ISO	ccdc51
GO:0006811	ISO	ccdc51
GO:0006813	ISO	ccdc51
GO:0071805	ISO	ccdc51
GO:0071805	ISO	ccdc51
GO:0031305	ISO	ccdc51
GO:0062156	ISO	ccdc51
GO:0062157	ISO	ccdc51
GO:0062156	ISO	ccdc51
GO:0031305	ISO	ccdc51
GO:0034705	ISO	ccdc51
GO:0005634	ISO	inip
GO:0006281	ISO	inip
GO:0006974	ISO	inip
GO:0070876	ISO	inip
GO:0005634	ISO	inip
GO:0005654	ISO	inip
GO:0005515	ISO	inip
GO:0006281	ISO	inip
GO:0006974	ISO	inip
GO:0005654	ISO	inip
GO:0006281	ISO	inip
GO:0010212	ISO	inip
GO:0070876	ISO	inip
GO:0070876	ISO	inip
GO:0005524	ISO	LOC107392283
GO:0007165	ISO	LOC107392283
GO:0016020	ISO	LOC107392283
GO:0006468	ISO	LOC107392283
GO:0004672	ISO	LOC107392283
GO:0007169	ISO	LOC107392283
GO:0004714	ISO	LOC107392283
GO:0016310	ISO	LOC107392283
GO:0004713	ISO	LOC107392283
GO:0000187	ISO	LOC107392283
GO:0048666	ISO	LOC107392283
GO:0016021	ISO	LOC107392283
GO:0016301	ISO	LOC107392283
GO:0018108	ISO	LOC107392283
GO:0005515	ISO	LOC107392283
GO:0000166	ISO	LOC107392283
GO:0016740	ISO	LOC107392283
GO:0016310	ISO	LOC107392283
GO:0005886	ISO	LOC107392283
GO:0004714	ISO	LOC107392283
GO:0004714	ISO	LOC107392283
GO:0005886	ISO	LOC107392283
GO:0005515	ISO	LOC107392283
GO:0007165	ISO	LOC107392283
GO:0042802	ISO	LOC107392283
GO:0005887	ISO	LOC107392283
GO:0005887	ISO	LOC107392283
GO:0005887	ISO	LOC107392283
GO:0004714	ISO	LOC107392283
GO:0007169	ISO	LOC107392283
GO:0007275	ISO	LOC107392283
GO:0033674	ISO	LOC107392283
GO:0043235	ISO	LOC107392283
GO:0048666	ISO	LOC107392283
GO:0070062	ISO	LOC107392283
GO:0032991	ISO	LOC107392283
GO:0042127	ISO	LOC107392283
GO:0045664	ISO	LOC107392283
GO:0042981	ISO	LOC107392283
GO:0051092	ISO	LOC107392283
GO:0046777	ISO	LOC107392283
GO:0046777	ISO	LOC107392283
GO:0000187	ISO	LOC107392283
GO:0004713	ISO	LOC107392283
GO:1900006	ISO	LOC107392283
GO:0004704	ISO	LOC107392283
GO:0038061	ISO	LOC107392283
GO:0007399	ISO	LOC107392283
GO:0007420	ISO	LOC107392283
GO:0021766	ISO	LOC107392283
GO:0030534	ISO	LOC107392283
GO:0036269	ISO	LOC107392283
GO:0042127	ISO	LOC107392283
GO:0060159	ISO	LOC107392283
GO:0090648	ISO	LOC107392283
GO:1900006	ISO	LOC107392283
GO:0046872	ISO	LOC107379665
GO:0003674	ISO	LOC107379665
GO:0008150	ISO	LOC107379665
GO:0005575	ISO	LOC107379665
GO:0016787	ISO	LOC107379665
GO:0090305	ISO	LOC107379665
GO:0004518	ISO	LOC107379665
GO:0004519	ISO	LOC107379665
GO:0003824	ISO	LOC107373062
GO:0046872	ISO	LOC107373062
GO:0016787	ISO	LOC107373062
GO:0005739	ISO	LOC107373062
GO:0005759	ISO	LOC107373062
GO:0005759	ISO	LOC107373062
GO:0004721	ISO	LOC107373062
GO:0005515	ISO	LOC107373062
GO:0005739	ISO	LOC107373062
GO:0004722	ISO	LOC107373062
GO:0070262	ISO	LOC107373062
GO:0010795	ISO	LOC107373062
GO:0005634	ISO	LOC107380413
GO:0005654	ISO	LOC107380413
GO:0005730	ISO	LOC107380413
GO:0003677	ISO	LOC107380413
GO:0005515	ISO	LOC107380413
GO:0043565	ISO	LOC107380413
GO:0005654	ISO	LOC107380413
GO:0042795	ISO	LOC107380413
GO:0042795	ISO	LOC107380413
GO:0042796	ISO	LOC107380413
GO:0019185	ISO	LOC107380413
GO:0016020	ISO	LOC107395061
GO:0006811	ISO	LOC107395061
GO:0055085	ISO	LOC107395061
GO:0005249	ISO	LOC107395061
GO:0005887	ISO	LOC107395061
GO:0006813	ISO	LOC107395061
GO:0005216	ISO	LOC107395061
GO:0071805	ISO	LOC107395061
GO:0016021	ISO	LOC107395061
GO:0005244	ISO	LOC107395061
GO:0005267	ISO	LOC107395061
GO:0034765	ISO	LOC107395061
GO:0005634	ISO	LOC107395061
GO:0043231	ISO	LOC107395061
GO:0005768	ISO	LOC107395061
GO:0071805	ISO	LOC107395061
GO:0005886	ISO	LOC107395061
GO:0042995	ISO	LOC107395061
GO:0005515	ISO	LOC107395061
GO:0030054	ISO	LOC107395061
GO:0008289	ISO	LOC107395061
GO:0048015	ISO	LOC107395061
GO:0045202	ISO	LOC107395061
GO:0045211	ISO	LOC107395061
GO:0030425	ISO	LOC107395061
GO:0005886	ISO	LOC107395061
GO:0005516	ISO	LOC107395061
GO:0005887	ISO	LOC107395061
GO:0005887	ISO	LOC107395061
GO:0005887	ISO	LOC107395061
GO:0030424	ISO	LOC107395061
GO:0042391	ISO	LOC107395061
GO:0005249	ISO	LOC107395061
GO:0071805	ISO	LOC107395061
GO:0043204	ISO	LOC107395061
GO:0005637	ISO	LOC107395061
GO:0031901	ISO	LOC107395061
GO:0031901	ISO	LOC107395061
GO:0098839	ISO	LOC107395061
GO:0042127	ISO	LOC107395061
GO:0006813	ISO	LOC107395061
GO:0008076	ISO	LOC107395061
GO:0042734	ISO	LOC107395061
GO:0007520	ISO	LOC107395061
GO:0071277	ISO	LOC107395061
GO:0008076	ISO	LOC107395061
GO:0005251	ISO	LOC107395061
GO:0005251	ISO	LOC107395061
GO:1902936	ISO	LOC107395061
GO:0005251	ISO	LOC107395061
GO:0019901	ISO	LOC107395061
GO:0042802	ISO	LOC107395061
GO:0044325	ISO	LOC107395061
GO:0044877	ISO	LOC107395061
GO:0071889	ISO	LOC107395061
GO:0001964	ISO	LOC107395061
GO:0034220	ISO	LOC107395061
GO:0071277	ISO	LOC107395061
GO:0009986	ISO	LOC107395061
GO:0030673	ISO	LOC107395061
GO:0034705	ISO	LOC107395061
GO:0043025	ISO	LOC107395061
GO:0048471	ISO	LOC107395061
GO:0099056	ISO	LOC107395061
GO:0003677	ISO	LOC107380277
GO:0006355	ISO	LOC107380277
GO:0003700	ISO	LOC107380277
GO:0043565	ISO	LOC107380277
GO:0045892	ISO	LOC107380277
GO:0000976	ISO	LOC107380277
GO:0005634	ISO	LOC107380277
GO:0005634	ISO	LOC107380277
GO:0005737	ISO	LOC107380277
GO:0005654	ISO	LOC107380277
GO:0005730	ISO	LOC107380277
GO:0003677	ISO	LOC107380277
GO:0003700	ISO	LOC107380277
GO:0003700	ISO	LOC107380277
GO:0005515	ISO	LOC107380277
GO:0006915	ISO	LOC107380277
GO:0007275	ISO	LOC107380277
GO:0001822	ISO	LOC107380277
GO:0045893	ISO	LOC107380277
GO:0045893	ISO	LOC107380277
GO:0043565	ISO	LOC107380277
GO:0005634	ISO	LOC107380277
GO:0000981	ISO	LOC107380277
GO:0000981	ISO	LOC107380277
GO:0000981	ISO	LOC107380277
GO:0000790	ISO	LOC107380277
GO:0005667	ISO	LOC107380277
GO:0000978	ISO	LOC107380277
GO:0000978	ISO	LOC107380277
GO:0045944	ISO	LOC107380277
GO:0001228	ISO	LOC107380277
GO:0001228	ISO	LOC107380277
GO:0045944	ISO	LOC107380277
GO:0006355	ISO	LOC107380277
GO:0045892	ISO	LOC107380277
GO:0000976	ISO	LOC107380277
GO:0048856	ISO	LOC107380277
GO:0043524	ISO	LOC107380277
GO:0044212	ISO	LOC107380277
GO:0030855	ISO	LOC107380277
GO:0030878	ISO	LOC107380277
GO:0048538	ISO	LOC107380277
GO:0048699	ISO	LOC107380277
GO:0034504	ISO	LOC107380277
GO:0051451	ISO	LOC107380277
GO:0090336	ISO	LOC107380277
GO:0007389	ISO	LOC107380277
GO:0042472	ISO	LOC107380277
GO:0048701	ISO	LOC107380277
GO:0005667	ISO	LOC107380277
GO:0001657	ISO	LOC107380277
GO:0007519	ISO	LOC107380277
GO:0048839	ISO	LOC107380277
GO:0090190	ISO	LOC107380277
GO:0001658	ISO	LOC107380277
GO:0048704	ISO	LOC107380277
GO:0072075	ISO	LOC107380277
GO:0072107	ISO	LOC107380277
GO:0045664	ISO	LOC107380277
GO:0001223	ISO	LOC107380277
GO:0003682	ISO	LOC107380277
GO:0000122	ISO	LOC107380277
GO:0001657	ISO	LOC107380277
GO:0001658	ISO	LOC107380277
GO:0001759	ISO	LOC107380277
GO:0001759	ISO	LOC107380277
GO:0001822	ISO	LOC107380277
GO:0003151	ISO	LOC107380277
GO:0007389	ISO	LOC107380277
GO:0007519	ISO	LOC107380277
GO:0007519	ISO	LOC107380277
GO:0007605	ISO	LOC107380277
GO:0008582	ISO	LOC107380277
GO:0010468	ISO	LOC107380277
GO:0014842	ISO	LOC107380277
GO:0014857	ISO	LOC107380277
GO:0021610	ISO	LOC107380277
GO:0022008	ISO	LOC107380277
GO:0030855	ISO	LOC107380277
GO:0030878	ISO	LOC107380277
GO:0030910	ISO	LOC107380277
GO:0032880	ISO	LOC107380277
GO:0035909	ISO	LOC107380277
GO:0042472	ISO	LOC107380277
GO:0042474	ISO	LOC107380277
GO:0043066	ISO	LOC107380277
GO:0043524	ISO	LOC107380277
GO:0043586	ISO	LOC107380277
GO:0045664	ISO	LOC107380277
GO:0045893	ISO	LOC107380277
GO:0045944	ISO	LOC107380277
GO:0048538	ISO	LOC107380277
GO:0048665	ISO	LOC107380277
GO:0048699	ISO	LOC107380277
GO:0048701	ISO	LOC107380277
GO:0048704	ISO	LOC107380277
GO:0048705	ISO	LOC107380277
GO:0048741	ISO	LOC107380277
GO:0048839	ISO	LOC107380277
GO:0048856	ISO	LOC107380277
GO:0050678	ISO	LOC107380277
GO:0051451	ISO	LOC107380277
GO:0060037	ISO	LOC107380277
GO:0061055	ISO	LOC107380277
GO:0061197	ISO	LOC107380277
GO:0061551	ISO	LOC107380277
GO:0071599	ISO	LOC107380277
GO:0072075	ISO	LOC107380277
GO:0072095	ISO	LOC107380277
GO:0072095	ISO	LOC107380277
GO:0072107	ISO	LOC107380277
GO:0072172	ISO	LOC107380277
GO:0072172	ISO	LOC107380277
GO:0072193	ISO	LOC107380277
GO:0072513	ISO	LOC107380277
GO:0090103	ISO	LOC107380277
GO:0090190	ISO	LOC107380277
GO:0090336	ISO	LOC107380277
GO:1905243	ISO	LOC107380277
GO:2000729	ISO	LOC107380277
GO:2001014	ISO	LOC107380277
GO:0005667	ISO	LOC107380277
GO:0016020	ISO	sfxn5
GO:0006811	ISO	sfxn5
GO:0055085	ISO	sfxn5
GO:0015075	ISO	sfxn5
GO:0016021	ISO	sfxn5
GO:0034220	ISO	sfxn5
GO:0005739	ISO	sfxn5
GO:0005739	ISO	sfxn5
GO:0031966	ISO	sfxn5
GO:0006865	ISO	sfxn5
GO:0022857	ISO	sfxn5
GO:0031305	ISO	sfxn5
GO:1990542	ISO	sfxn5
GO:0015137	ISO	sfxn5
GO:0015746	ISO	sfxn5
GO:0016020	ISO	colgalt1
GO:0016740	ISO	colgalt1
GO:0005783	ISO	colgalt1
GO:0016757	ISO	colgalt1
GO:0005788	ISO	colgalt1
GO:0005788	ISO	colgalt1
GO:0005788	ISO	colgalt1
GO:0050211	ISO	colgalt1
GO:0050211	ISO	colgalt1
GO:0050211	ISO	colgalt1
GO:0050211	ISO	colgalt1
GO:1904028	ISO	colgalt1
GO:0003824	ISO	enpp5
GO:0016020	ISO	enpp5
GO:0016021	ISO	enpp5
GO:0046872	ISO	enpp5
GO:0016787	ISO	enpp5
GO:0005576	ISO	enpp5
GO:0007154	ISO	enpp5
GO:0005886	ISO	enpp5
GO:0008270	ISO	LOC107391374
GO:0005634	ISO	LOC107391374
GO:0005515	ISO	LOC107391374
GO:0005634	ISO	LOC107391374
GO:0046872	ISO	LOC107391374
GO:0005654	ISO	LOC107391374
GO:0003677	ISO	LOC107391374
GO:0005515	ISO	LOC107391374
GO:0007275	ISO	LOC107391374
GO:0042802	ISO	LOC107391374
GO:0005654	ISO	LOC107391374
GO:0031519	ISO	LOC107391374
GO:0035102	ISO	LOC107391374
GO:0007283	ISO	LOC107391374
GO:0000792	ISO	LOC107391374
GO:0031519	ISO	LOC107391374
GO:0055114	ISO	pnpo
GO:0004733	ISO	pnpo
GO:0010181	ISO	pnpo
GO:0008615	ISO	pnpo
GO:0048037	ISO	pnpo
GO:0016638	ISO	pnpo
GO:0005654	ISO	pnpo
GO:0005829	ISO	pnpo
GO:0042823	ISO	pnpo
GO:0016491	ISO	pnpo
GO:0005515	ISO	pnpo
GO:0005829	ISO	pnpo
GO:0042816	ISO	pnpo
GO:0042803	ISO	pnpo
GO:0004733	ISO	pnpo
GO:0004733	ISO	pnpo
GO:0010181	ISO	pnpo
GO:0030170	ISO	pnpo
GO:0042823	ISO	pnpo
GO:0042823	ISO	pnpo
GO:0005524	ISO	lars
GO:0004812	ISO	lars
GO:0006418	ISO	lars
GO:0000166	ISO	lars
GO:0004823	ISO	lars
GO:0006429	ISO	lars
GO:0002161	ISO	lars
GO:0006412	ISO	lars
GO:0016874	ISO	lars
GO:0106074	ISO	lars
GO:0005737	ISO	lars
GO:0005829	ISO	lars
GO:0005515	ISO	lars
GO:0016604	ISO	lars
GO:0005829	ISO	lars
GO:0005737	ISO	lars
GO:0006418	ISO	lars
GO:0017101	ISO	lars
GO:0005783	ISO	lars
GO:0034198	ISO	lars
GO:0008361	ISO	lars
GO:0071230	ISO	lars
GO:0071233	ISO	lars
GO:1990253	ISO	lars
GO:0005764	ISO	lars
GO:0012505	ISO	lars
GO:0004819	ISO	lars
GO:0006425	ISO	lars
